# code;components;@POWER_SUPPLY;@IDEAL_FOR_ENVIRONMENT;@MANUFACTURER;@COLOR;@MIN_MAX_NOMINAL_CAPACITY;@CONDENSER_MATERIAL;@BACKLIT_REMOTE_CONTROL;@STABLE_TEMPERATURE_CONTROL;@EVAPORATOR_TEMPERATURE_INDICATOR;@BREEZE_FUNCTION;@DEHUMIDIFICATION;@ANTI_BACTERIA_FILTER;@CLEAR_FILTER_WARNING;@ANTI_CORROSION_PROTECTION;@MEMORY;@TURBO;@SWING;@VENTILATION_SPEED_REGULATION;@SLEEP;@TIMER;@WIDTH;@PACKAGE_CONTENT;@NET_WEIGHT;@GROSS_WEIGHT;@DEPTH;@HEIGHT;@EER;@REFRIGERANT_GAS;@CAPACITY;@PRODUCT_WARRANTY;@CONDENSER_TYPE;@AIR_FLOW;@LIQUID_LINE_DIAMETER;@INTERNAL_NOISE_LEVEL;@EXTERNAL_NOISE_LEVEL;@REMOTE_CONTROL;@SUCTION_LINE_DIAMETER;@SERPENTINE_MATERIAL;@LEFT_RIGHT_AIR_CONTROL;@UP_DOWN_AIR_CONTROL;@ENERGY_CONSUMPTION;@COMPRESSOR_TECNOLOGY;@PHASE;@COOLING_POWER;@VOLTAGE;@EAN_CODE;@CYCLE;@ELETRIC_COOLING_CURRENT;@ENERGETIC_CLASSIFICATION_INMETRO;@CAPACITY_BTU;@HEATING_POWER;@ELETRIC_HEATING_CURRENT;@FREQUENCY;catalogVersion
2164;Evaporadora_2164:centralArProductCatalog:Staged;evaporator;;Consul;Branco;;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;810;;;;280;590;3,24;R410-A;18000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;995;1/4 pol;46;56;true;1/2 pol;coper;manual;automatic;34,2;inverter;singlePhase;1628W;220V;7891129264847;cold;7,6A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
2164;Evaporadora_2164:centralArProductCatalog:Online;evaporator;;Consul;Branco;;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;810;;;;280;590;3,24;R410-A;18000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;995;1/4 pol;46;56;true;1/2 pol;coper;manual;automatic;34,2;inverter;singlePhase;1628W;220V;7891129264847;cold;7,6A;a_inmetro;18000;;;60;centralArProductCatalog:Online
2165;Evaporadora_2165:centralArProductCatalog:Staged;evaporator;;Consul;Branco;;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;890;;;;310;650;3,24;R410-A;22000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;1240;3/8 pol;48;56;true;5/8 pol;coper;manual;automatic;41,8;inverter;singlePhase;1989W;220V;7891129264885;cold;11,9A;a_inmetro;22000;;;60;centralArProductCatalog:Staged
2165;Evaporadora_2165:centralArProductCatalog:Online;evaporator;;Consul;Branco;;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;890;;;;310;650;3,24;R410-A;22000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;1240;3/8 pol;48;56;true;5/8 pol;coper;manual;automatic;41,8;inverter;singlePhase;1989W;220V;7891129264885;cold;11,9A;a_inmetro;22000;;;60;centralArProductCatalog:Online
2166;Evaporadora_2166:centralArProductCatalog:Staged;evaporator;;Consul;Branco;22000;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;860;;;;280;650;3,24;R410-A;22000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;1200;3/8 pol;48;58;true;5/8 pol;coper;manual;automatic;41,8;onOff;singlePhase;1989W;220V;7891129265066;hotCold;11,9A;a_inmetro;22000;1989W;11,9A;60;centralArProductCatalog:Staged
2166;Evaporadora_2166:centralArProductCatalog:Online;evaporator;;Consul;Branco;22000;;false;true;true;false;true;false;true;true;false;true;true;true;true;true;860;;;;280;650;3,24;R410-A;22000;Garantia de 1 ano concedida pela Consul conforme descrito no Manual do fabricante.;horizontal;1200;3/8 pol;48;58;true;5/8 pol;coper;manual;automatic;41,8;onOff;singlePhase;1989W;220V;7891129265066;hotCold;11,9A;a_inmetro;22000;1989W;11,9A;60;centralArProductCatalog:Online
2168;Evaporadora_2168:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;12000;;false;true;true;false;true;false;false;true;true;true;true;true;true;true;380;;;;470;545;3,37;R410-A;12000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;470;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;23,2;onOff;singlePhase;1125W;220V;7898461967825;cold;5,0A;a_inmetro;12000;;;60;centralArProductCatalog:Staged
2168;Evaporadora_2168:centralArProductCatalog:Online;evaporator;;Agratto;Branco;12000;;false;true;true;false;true;false;false;true;true;true;true;true;true;true;380;;;;470;545;3,37;R410-A;12000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;470;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;23,2;onOff;singlePhase;1125W;220V;7898461967825;cold;5,0A;a_inmetro;12000;;;60;centralArProductCatalog:Online
2173;Evaporadora_2173:centralArProductCatalog:Staged;condenser;;Daikin;Branco;4400/9000/10200;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;740;;;;326;550;3,30;R410-A;9000;Garantia de 5 anos no compressor e 2 anos para as demais peças concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;702;1/4 pol;40;51;true;3/8 pol;coper;manual;automatic;15,9;inverter;singlePhase;4400W;220V;7898957911240;hotCold;3,95A;a_inmetro;9000;4400W;3,60A;60;centralArProductCatalog:Staged
2173;Evaporadora_2173:centralArProductCatalog:Online;condenser;;Daikin;Branco;4400/9000/10200;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;740;;;;326;550;3,30;R410-A;9000;Garantia de 5 anos no compressor e 2 anos para as demais peças concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;702;1/4 pol;40;51;true;3/8 pol;coper;manual;automatic;15,9;inverter;singlePhase;4400W;220V;7898957911240;hotCold;3,95A;a_inmetro;9000;4400W;3,60A;60;centralArProductCatalog:Online
2174;Evaporadora_2174:centralArProductCatalog:Staged;condenser;;Daikin;Branco;4400/12000/13000;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;740;;;;326;550;3,54;R410-A;12000;Garantia de 5 anos no compressor e 2 anos para as demais peças concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;702;1/4 pol;40;51;true;3/8 pol;coper;manual;automatic;21,3;inverter;singlePhase;4400W;220V;7898957911059;hotCold;5,0A;a_inmetro;12000;4400W;4,40A;60;centralArProductCatalog:Staged
2174;Evaporadora_2174:centralArProductCatalog:Online;condenser;;Daikin;Branco;4400/12000/13000;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;740;;;;326;550;3,54;R410-A;12000;Garantia de 5 anos no compressor e 2 anos para as demais peças concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;702;1/4 pol;40;51;true;3/8 pol;coper;manual;automatic;21,3;inverter;singlePhase;4400W;220V;7898957911059;hotCold;5,0A;a_inmetro;12000;4400W;4,40A;60;centralArProductCatalog:Online
2176;Evaporadora_2176:centralArProductCatalog:Staged;condenser;;Daikin;Branco;5100/24000/24000;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;954;;;;374;735;3,55;R410-A;24000;Garantia de 5 anos na condensadora e 2 anos na evaporadora concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;1266;1/4 pol;34/53;55;true;5/8 pol;coper;manual;automatic;42,0;inverter;singlePhase;5100W;220V;7898957911332;hotCold;9,10A;a_inmetro;24000;5500W;8,45A;60;centralArProductCatalog:Staged
2176;Evaporadora_2176:centralArProductCatalog:Online;condenser;;Daikin;Branco;5100/24000/24000;;false;true;false;true;true;false;false;true;false;true;true;true;true;true;954;;;;374;735;3,55;R410-A;24000;Garantia de 5 anos na condensadora e 2 anos na evaporadora concedida pela Daikin conforme descrito no Manual do fabricante.;horizontal;1266;1/4 pol;34/53;55;true;5/8 pol;coper;manual;automatic;42,0;inverter;singlePhase;5100W;220V;7898957911332;hotCold;9,10A;a_inmetro;24000;5500W;8,45A;60;centralArProductCatalog:Online
2191;Evaporadora_2191:centralArProductCatalog:Staged;condenser;;Fujitsu;Branco;3100/18000/20500;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;790;;;;290;620;3,30;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;26;50;true;1/2 pol;coper;manual;automatic;33,6;inverter;singlePhase;1600W;220V;4974437338356;hotCold;7,3A;a_inmetro;18000;1740W;7,9A;60;centralArProductCatalog:Staged
2191;Evaporadora_2191:centralArProductCatalog:Online;condenser;;Fujitsu;Branco;3100/18000/20500;;false;false;false;true;true;true;true;true;true;true;true;true;true;true;790;;;;290;620;3,30;R410-A;18000;A garantia deste produto é de 2 anos para as peças e 5 anos para o compressor concedido pela Fujitsu conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;26;50;true;1/2 pol;coper;manual;automatic;33,6;inverter;singlePhase;1600W;220V;4974437338356;hotCold;7,3A;a_inmetro;18000;1740W;7,9A;60;centralArProductCatalog:Online
2208;Evaporadora_2208:centralArProductCatalog:Staged;condenser;;Samsung;Branco;5450/18000/21500;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;285;548;3,24;R410-A;18000;Garantia de 1 ano concedida pela Samsung conforme descrito no Manual do fabricante.;horizontal;962;1/4 pol;28;48;true;1/2 pol;coper;manual;automatic;38,9;inverter;singlePhase;1852W;220V;7892509099820;cold;7,8A;a_inmetro;17000;;;60;centralArProductCatalog:Staged
2208;Evaporadora_2208:centralArProductCatalog:Online;condenser;;Samsung;Branco;5450/18000/21500;;true;true;true;true;true;true;true;true;true;true;true;true;true;true;790;;;;285;548;3,24;R410-A;18000;Garantia de 1 ano concedida pela Samsung conforme descrito no Manual do fabricante.;horizontal;962;1/4 pol;28;48;true;1/2 pol;coper;manual;automatic;38,9;inverter;singlePhase;1852W;220V;7892509099820;cold;7,8A;a_inmetro;17000;;;60;centralArProductCatalog:Online
2210;Evaporadora_2210:centralArProductCatalog:Staged;evaporator;;Gree;Branco;9000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;9000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;480;1/4 pol;37;50;true;3/8 pol;coper;manual;automatic;17,1;onOff;singlePhase;814W;220V;7898303868259;cold;3,78A;a_inmetro;9000;;;60;centralArProductCatalog:Staged
2210;Evaporadora_2210:centralArProductCatalog:Online;evaporator;;Gree;Branco;9000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;9000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;480;1/4 pol;37;50;true;3/8 pol;coper;manual;automatic;17,1;onOff;singlePhase;814W;220V;7898303868259;cold;3,78A;a_inmetro;9000;;;60;centralArProductCatalog:Online
2211;Evaporadora_2211:centralArProductCatalog:Staged;evaporator;;Gree;Branco;12000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;12000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;680;1/4 pol;39;51;true;1/2 pol;coper;manual;automatic;22,8;onOff;singlePhase;1085W;220V;7898303868334;cold;4,93A;a_inmetro;12000;;;60;centralArProductCatalog:Staged
2211;Evaporadora_2211:centralArProductCatalog:Online;evaporator;;Gree;Branco;12000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;12000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;680;1/4 pol;39;51;true;1/2 pol;coper;manual;automatic;22,8;onOff;singlePhase;1085W;220V;7898303868334;cold;4,93A;a_inmetro;12000;;;60;centralArProductCatalog:Online
2212;Evaporadora_2212:centralArProductCatalog:Staged;evaporator;;Gree;Branco;18000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;18000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;44;56;true;1/2 pol;coper;manual;automatic;34,2;onOff;singlePhase;1628W;220V;7898303868372;cold;7,55A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
2212;Evaporadora_2212:centralArProductCatalog:Online;evaporator;;Gree;Branco;18000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;18000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;44;56;true;1/2 pol;coper;manual;automatic;34,2;onOff;singlePhase;1628W;220V;7898303868372;cold;7,55A;a_inmetro;18000;;;60;centralArProductCatalog:Online
2213;Evaporadora_2213:centralArProductCatalog:Staged;evaporator;;Gree;Branco;24000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;904;;;;373;646;3,24;R410-A;24000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;1200;1/4 pol;46;52;true;5/8 pol;coper;manual;automatic;45,6;onOff;singlePhase;2170W;220V;7898303868419;cold;10A;a_inmetro;24000;;;60;centralArProductCatalog:Staged
2213;Evaporadora_2213:centralArProductCatalog:Online;evaporator;;Gree;Branco;24000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;904;;;;373;646;3,24;R410-A;24000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;1200;1/4 pol;46;52;true;5/8 pol;coper;manual;automatic;45,6;onOff;singlePhase;2170W;220V;7898303868419;cold;10A;a_inmetro;24000;;;60;centralArProductCatalog:Online
2215;Evaporadora_2215:centralArProductCatalog:Staged;evaporator;;Gree;Branco;18000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;18000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;44;56;true;1/2 pol;coper;manual;automatic;45,6;onOff;singlePhase;1628W;220V;7898303868396;hotCold;7,6A;a_inmetro;18000;1628W;7,6A;60;centralArProductCatalog:Staged
2215;Evaporadora_2215:centralArProductCatalog:Online;evaporator;;Gree;Branco;18000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;848;;;;320;540;3,24;R410-A;18000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;900;1/4 pol;44;56;true;1/2 pol;coper;manual;automatic;45,6;onOff;singlePhase;1628W;220V;7898303868396;hotCold;7,6A;a_inmetro;18000;1628W;7,6A;60;centralArProductCatalog:Online
2216;Evaporadora_2216:centralArProductCatalog:Staged;evaporator;;Gree;Branco;24000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;904;;;;373;646;3,24;R410-A;24000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;1200;1/4 pol;46;52;true;5/8 pol;coper;manual;automatic;45,6;onOff;singlePhase;2170W;220V;7898303868433;hotCold;10A;a_inmetro;24000;1950W;8,9A;60;centralArProductCatalog:Staged
2216;Evaporadora_2216:centralArProductCatalog:Online;evaporator;;Gree;Branco;24000;;false;true;true;true;true;true;true;true;true;true;true;true;true;true;904;;;;373;646;3,24;R410-A;24000;Garantia de 6 anos no compressor e 1 ano para as demais peças concedida pela Gree conforme descrito no Manual do fabricante.;horizontal;1200;1/4 pol;46;52;true;5/8 pol;coper;manual;automatic;45,6;onOff;singlePhase;2170W;220V;7898303868433;hotCold;10A;a_inmetro;24000;1950W;8,9A;60;centralArProductCatalog:Online
2221;Evaporadora_2221:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;9000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;380;;;;470;545;3,39;R410-A;9000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;620;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;15,8;onOff;singlePhase;759W;220V;7898461967917;cold;3,4A;a_inmetro;9000;;;60;centralArProductCatalog:Staged
2221;Evaporadora_2221:centralArProductCatalog:Online;evaporator;;Agratto;Branco;9000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;380;;;;470;545;3,39;R410-A;9000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;620;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;15,8;onOff;singlePhase;759W;220V;7898461967917;cold;3,4A;a_inmetro;9000;;;60;centralArProductCatalog:Online
2222;Evaporadora_2222:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;12000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;410;;;;500;580;3,37;R410-A;12000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;610;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;23,2;onOff;singlePhase;1105W;220V;7898461967931;cold;5A;a_inmetro;12000;;;60;centralArProductCatalog:Staged
2222;Evaporadora_2222:centralArProductCatalog:Online;evaporator;;Agratto;Branco;12000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;410;;;;500;580;3,37;R410-A;12000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;610;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;23,2;onOff;singlePhase;1105W;220V;7898461967931;cold;5A;a_inmetro;12000;;;60;centralArProductCatalog:Online
2223;Evaporadora_2223:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;18000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;755;;;;250;530;3,46;R410-A;18000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;760;1/4 pol;32/39;54;true;1/2 pol;coper;manual;automatic;33,2;onOff;singlePhase;5200W;220V;7898461965456;cold;7,5A;a_inmetro;18000;;;60;centralArProductCatalog:Staged
2223;Evaporadora_2223:centralArProductCatalog:Online;evaporator;;Agratto;Branco;18000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;755;;;;250;530;3,46;R410-A;18000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;760;1/4 pol;32/39;54;true;1/2 pol;coper;manual;automatic;33,2;onOff;singlePhase;5200W;220V;7898461965456;cold;7,5A;a_inmetro;18000;;;60;centralArProductCatalog:Online
2224;Evaporadora_2224:centralArProductCatalog:Staged;condenser;;Agratto;Branco;22000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;850;;;;295;605;3,32;R410-A;22000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;1420;1/4 pol;48/53;59;true;5/8 pol;coper;manual;automatic;40,2;onOff;singlePhase;6250W;220V;7898461966712;cold;8,7A;a_inmetro;22000;;;60;centralArProductCatalog:Staged
2224;Evaporadora_2224:centralArProductCatalog:Online;condenser;;Agratto;Branco;22000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;850;;;;295;605;3,32;R410-A;22000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;horizontal;1420;1/4 pol;48/53;59;true;5/8 pol;coper;manual;automatic;40,2;onOff;singlePhase;6250W;220V;7898461966712;cold;8,7A;a_inmetro;22000;;;60;centralArProductCatalog:Online
2225;Evaporadora_2225:centralArProductCatalog:Staged;evaporator;;Agratto;Branco;9000;;true;true;true;false;true;false;true;true;false;true;true;true;true;true;380;;;;470;545;3,24;R410-A;9000;A garantia deste produto é de 1 ano concedido pela Agratto conforme descrito no Manual do fabricante.;vertical;620;1/4 pol;32/39;54;true;3/8 pol;coper;manual;automatic;16,8;onOff;singlePhase;2550W;220V;7898461967924;hotCold;4,2A;a_inmetro;9000;852W;4,2A;60;centralArProductCatalog:Staged
